,u,v,Distance_miles,TimeToCross_minutes,edge_id,lon_u,lat_u,isHighPriority_u,lon_v,lat_v,isHighPriority_v,heading_u,heading_v
14285,IA161217726,IA161192741,7.94733903508512,9,14285,-94.242277,41.047913,0,-94.200447,41.036323,0,0.6058696668293967,0.5994692781331965
14286,IA161218414,IA161220335,10.485990583751263,12,14286,-94.053098,41.128075,0,-94.114329,41.128022,0,0.5904664146295474,0.5995304348155446
14287,IA161218414,IA161220250,3.219268141559883,3,14287,-94.053098,41.128075,0,-94.034299,41.128104,0,0.5904664146295474,0.5875456315244154
14288,IA161218414,IA160459628,19.65238591963269,23,14288,-94.053098,41.128075,0,-94.041338,41.213298,0,0.5904664146295474,0.6008379510172531
14289,IA161218414,IA161224911,7.074008776177239,8,14289,-94.053098,41.128075,0,-94.06683,41.099133,0,0.5904664146295474,0.5889202256657808
14290,IA161218442,IA161212618,4.826616731580195,5,14290,-94.142584,41.066869,0,-94.147271,41.084857,0,0.5956656939356989,0.598483589313934
14291,IA161218442,IA161162167,4.704215997386586,5,14291,-94.142584,41.066869,0,-94.142924,41.046112,0,0.5956656939356989,0.5932896883175134
14292,IA161218442,IA161224897,17.936334151826323,21,14292,-94.142584,41.066869,0,-94.068736,41.095518,0,0.5956656939356989,0.5887647770384385
14293,IA161220250,IA161205087,0.1729022646919265,0,14293,-94.034299,41.128104,0,-94.03358,41.128619,0,0.5875456315244154,0.5874976504698077
14294,IA161220250,IA161205085,0.1224703406140042,0,14294,-94.034299,41.128104,0,-94.033584,41.128092,0,0.5875456315244154,0.5874315770723412
14295,IA161220250,IA161218414,3.219268141559883,3,14295,-94.034299,41.128104,0,-94.053098,41.128075,0,0.5875456315244154,0.5904664146295474
14296,IA161220335,IA161214469,17.952667677019868,21,14296,-94.114329,41.128022,0,-94.203931,41.128408,0,0.5995304348155446,0.6116471733673672
14297,IA161220335,IA161218414,10.485990583751263,12,14297,-94.114329,41.128022,0,-94.053098,41.128075,0,0.5995304348155446,0.5904664146295474
14298,IA161220335,IA161212618,13.073269715298997,15,14298,-94.114329,41.128022,0,-94.147271,41.084857,0,0.5995304348155446,0.598483589313934
14299,IA161224897,IA161224911,0.8845345083311934,1,14299,-94.068736,41.095518,0,-94.06683,41.099133,0,0.5887647770384385,0.5889202256657808
14300,IA161224897,IA10962820378,15.73139853844452,18,14300,-94.068736,41.095518,0,-94.0810792,41.0276392,0,0.5887647770384385,0.5829390371948356
14301,IA161224897,IA161218442,17.93633415182632,21,14301,-94.068736,41.095518,0,-94.142584,41.066869,0,0.5887647770384385,0.5956656939356989
14302,IA161224911,IA161218414,7.074008776177238,8,14302,-94.06683,41.099133,0,-94.053098,41.128075,0,0.5889202256657808,0.5904664146295474
14303,IA161224911,IA161224897,0.8845345083311933,1,14303,-94.06683,41.099133,0,-94.068736,41.095518,0,0.5889202256657808,0.5887647770384385
14304,IA161224911,IA161205040,5.71511173636326,6,14304,-94.06683,41.099133,0,-94.033471,41.099195,0,0.5889202256657808,0.5838934006755435
14305,IA161225244,IA161205352,19.42110801624237,23,14305,-94.223538,40.948448,0,-94.1975966,41.0275212,0,0.5928300742853444,0.59811160568645
14306,IA161225244,IA160893535,11.449365661873887,13,14306,-94.223538,40.948448,0,-94.223991,40.897954,0,0.5928300742853444,0.5881356737361514
14307,IA161225244,IA161229530,0.8500572279020554,1,14307,-94.223538,40.948448,0,-94.228488,40.948427,0,0.5928300742853444,0.5933940016995835
14308,IA161225928,IA161196747,6.585684079067289,7,14308,-94.260505,41.128173,0,-94.260809,41.157208,0,0.6185323372758584,0.6228069704177815
14309,IA161225928,IA161225969,3.0868409186466117,3,14309,-94.260505,41.128173,0,-94.261642,41.114738,0,0.6185323372758584,0.6167848524529399
14310,IA161225928,IA161214469,9.727638704649609,11,14310,-94.260505,41.128173,0,-94.203931,41.128408,0,0.6185323372758584,0.6116471733673672
14311,IA161225969,IA161217726,16.35361869710292,19,14311,-94.261642,41.114738,0,-94.242277,41.047913,0,0.6167848524529399,0.6058696668293967
14312,IA161225969,IA161226277,16.40185850249144,19,14312,-94.261642,41.114738,0,-94.357075,41.114052,0,0.6167848524529399,0.6272157671614874
14313,IA161225969,IA161225928,3.0868409186466104,3,14313,-94.261642,41.114738,0,-94.260505,41.128173,0,0.6167848524529399,0.6185323372758584
14314,IA161226277,IA161225969,16.40185850249144,19,14314,-94.357075,41.114052,0,-94.261642,41.114738,0,0.6272157671614874,0.6167848524529399
14315,IA161226277,IA161231882,6.634580384259022,7,14315,-94.357075,41.114052,0,-94.357126,41.143346,0,0.6272157671614874,0.6313933927376859
14316,IA161226277,IA161202853,9.743465904471352,11,14316,-94.357075,41.114052,0,-94.356735,41.071031,1,0.6272157671614874,0.6214233028240034
14317,IA161226447,IA161226451,0.97487036119838,1,14317,-94.3669444,41.0572893,1,-94.372631,41.057286,0,0.6207213844597906,0.6212996599045638
14318,IA161226447,IA161201088,0.5304355997848011,0,14318,-94.3669444,41.0572893,1,-94.3638503,41.0573069,1,0.6207213844597906,0.6204070939488442
14319,IA161226447,IA161226546,1.5156570455691205,1,14319,-94.3669444,41.0572893,1,-94.371658,41.051934,0,0.6207213844597906,0.6205293117367039
14320,IA161226451,IA161202296,0.5223694523640728,0,14320,-94.372631,41.057286,0,-94.375678,41.057301,0,0.6212996599045638,0.6216100273366616
14321,IA161226451,IA161226447,0.97487036119838,1,14321,-94.372631,41.057286,0,-94.3669444,41.0572893,1,0.6212996599045638,0.6207213844597906
14322,IA161226451,IA10799417305,3.128287780611497,3,14322,-94.372631,41.057286,0,-94.372524,41.071098,0,0.6212996599045638,0.6230504949298754
14323,IA161226451,IA161230519,0.5333979565154349,0,14323,-94.372631,41.057286,0,-94.372603,41.054932,0,0.6212996599045638,0.6210006533375252
14324,IA161226492,IA161157475,1.6482997947759972,1,14324,-94.394791,41.057407,1,-94.3851767,41.057344,0,0.6235332123953901,0.6225699837544632
14325,IA161226546,IA161226447,1.5156570455691205,1,14325,-94.371658,41.051934,0,-94.3669444,41.0572893,1,0.6205293117367039,0.6207213844597906
14326,IA161226546,IA161204022,0.6513560173521747,0,14326,-94.371658,41.051934,0,-94.3710936,41.0491448,1,0.6205293117367039,0.6201244234144403
14327,IA161226546,IA161230519,0.6996738758871982,0,14327,-94.371658,41.051934,0,-94.372603,41.054932,0,0.6205293117367039,0.6210006533375252
14328,IA161226851,IA161217645,0.0703615663416438,0,14328,-94.1971342,41.0339058,0,-94.1969369,41.0341782,0,0.5987835573098743,0.5987905761706772
14329,IA161226851,IA161199819,1.2514403859787502,1,14329,-94.1971342,41.0339058,0,-94.197588,41.028431,0,0.5987835573098743,0.5982138283923741
14330,IA161226851,IA10571369000,0.0845697597017336,0,14330,-94.1971342,41.0339058,0,-94.1966682,41.0340114,0,0.5987835573098743,0.598738335946428
14331,IA161229530,IA161225244,0.8500572279020556,1,14331,-94.228488,40.948427,0,-94.223538,40.948448,0,0.5933940016995835,0.5928300742853444
14332,IA161230519,IA161215674,0.5960989926377023,0,14332,-94.372603,41.054932,0,-94.3696659,41.05632,0,0.6210006533375252,0.6208767526506102
14333,IA161230519,IA161196002,1.5518473920206508,1,14333,-94.372603,41.054932,0,-94.3806147,41.0527449,1,0.6210006533375252,0.6215349745528124
14334,IA161230519,IA161226546,0.6996738758871982,0,14334,-94.372603,41.054932,0,-94.371658,41.051934,0,0.6210006533375252,0.6205293117367039
14335,IA161230519,IA161226451,0.5333979565154349,0,14335,-94.372603,41.054932,0,-94.372631,41.057286,0,0.6210006533375252,0.6212996599045638
14336,IA161231882,IA158920090,13.013777757884242,15,14336,-94.357126,41.143346,0,-94.356933,41.200809,0,0.6313933927376859,0.6401951665782671
14337,IA161231882,IA161226277,6.634580384259023,7,14337,-94.357126,41.143346,0,-94.357075,41.114052,0,0.6313933927376859,0.6272157671614874
14338,IA161231882,IA161206708,3.255898492951617,3,14338,-94.357126,41.143346,0,-94.376143,41.143497,0,0.6313933927376859,0.6333550828087844
14339,IA161237584,IA161201088,3.1096887332791456,3,14339,-94.363882,41.071037,0,-94.3638503,41.0573069,1,0.6221605574794153,0.6204070939488442
14340,IA161237584,IA10799417305,1.4812513210518328,1,14340,-94.363882,41.071037,0,-94.372524,41.071098,0,0.6221605574794153,0.6230504949298754
14341,IA161237584,IA161202853,1.2250603661760848,1,14341,-94.363882,41.071037,0,-94.356735,41.071031,1,0.6221605574794153,0.6214233028240034
14342,IA391175466,IA11173117966,4.642667806238961,5,14342,-94.337198,41.070924,0,-94.3372201,41.0504249,0,0.61936348585853,0.6167753023642896
14343,IA391175466,IA161202853,3.348776388528236,4,14343,-94.337198,41.070924,0,-94.356735,41.071031,1,0.61936348585853,0.6214233028240034
14344,IA391175466,IA161204289,6.529997295110183,7,14344,-94.337198,41.070924,0,-94.2991,41.070907,0,0.61936348585853,0.6152299336318542
14345,IA391175531,IA9360753018,0.8561985926414243,1,14345,-94.3839585,41.0429093,1,-94.3801435,41.0453483,1,0.6206487559390258,0.6205675123923751
14346,IA391175531,IA161216582,14.386975091434282,17,14346,-94.3839585,41.0429093,1,-94.464793,41.046324,0,0.6206487559390258,0.6287841837457991
14347,IA391175531,IA161207941,22.406401563328146,26,14347,-94.3839585,41.0429093,1,-94.470498,40.978804,0,0.6206487559390258,0.6213433065681805
14348,IA391188514,IA159359646,3.294148913027206,3,14348,-93.956521,41.04866,0,-93.94618,41.055738,0,0.5665777869390723,0.5655815316361995
14349,IA391188514,IA159400935,2.441585519197098,2,14349,-93.956521,41.04866,0,-93.956481,41.03788,0,0.5665777869390723,0.5655926654211901
14350,IA391188514,IA159424156,3.2777164355927444,3,14350,-93.956521,41.04866,0,-93.956457,41.063132,0,0.5665777869390723,0.567926164954677
14351,IA391256160,IA160893050,0.2200829967139531,0,14351,-94.04365,40.808263,0,-94.044511,40.807601,0,0.5604435861772418,0.56050506624982
14352,IA391256160,IA391256162,0.1908097480192134,0,14352,-94.04365,40.808263,0,-94.043626,40.807421,0,0.5604435861772418,0.5603887667170061
14353,IA391256160,IA160854904,5.329864311880158,6,14353,-94.04365,40.808263,0,-94.034367,40.82535,0,0.5604435861772418,0.5603940526101759
14354,IA391256162,IA160893050,0.1619254262192745,0,14354,-94.043626,40.807421,0,-94.044511,40.807601,0,0.5603887667170061,0.56050506624982
14355,IA391256162,IA160843267,2.374360119649137,2,14355,-94.043626,40.807421,0,-94.043464,40.796939,0,0.5603887667170061,0.5597299282044154
14356,IA391256162,IA391256160,0.1908097480192134,0,14356,-94.043626,40.807421,0,-94.04365,40.808263,0,0.5603887667170061,0.5604435861772418
14357,IA391256810,IA159573953,1.1075591640640312,1,14357,-93.957398,40.817403,0,-93.962415,40.818442,1,0.5504190054908693,0.5511052161595219
14358,IA391256810,IA159579286,0.2335520705993341,0,14358,-93.957398,40.817403,0,-93.957422,40.818434,0,0.5504190054908693,0.5504774030624929
14359,IA391256810,IA159577326,15.238957556846092,18,14359,-93.957398,40.817403,0,-93.871189,40.821732,0,0.5504190054908693,0.5395456814962047
14360,IA9360753018,IA161195298,0.7263122679589733,0,14360,-94.3801435,41.0453483,1,-94.3769328,41.0474402,0,0.6205675123923751,0.6205034987102477
14361,IA9360753018,IA391175531,0.8561985926414243,1,14361,-94.3801435,41.0453483,1,-94.3839585,41.0429093,1,0.6205675123923751,0.6206487559390258
14362,IA9360753018,IA161196002,1.9132944050694043,2,14362,-94.3801435,41.0453483,1,-94.3806147,41.0527449,1,0.6205675123923751,0.6215349745528124
14363,IA10571369000,IA161217645,0.0595850287339827,0,14363,-94.1966682,41.0340114,0,-94.1969369,41.0341782,0,0.598738335946428,0.5987905761706772
14364,IA10571369000,IA161207343,7.01936669613812,8,14364,-94.1966682,41.0340114,0,-94.158301,41.028496,0,0.598738335946428,0.5933010843475837
14365,IA10573448697,IA161192741,0.2711592807338583,0,14365,-94.1992369,41.0355526,0,-94.200447,41.036323,0,0.599231680865681,0.5994692781331965
14366,IA10573448697,IA161217645,0.5026405262060484,0,14366,-94.1992369,41.0355526,0,-94.1969369,41.0341782,0,0.599231680865681,0.5987905761706772
14367,IA10573448697,IA161226851,0.544349297492442,0,14367,-94.1992369,41.0355526,0,-94.1971342,41.0339058,0,0.599231680865681,0.5987835573098743
14368,IA10799417305,IA161226451,3.1282877806114984,3,14368,-94.372524,41.071098,0,-94.372631,41.057286,0,0.6230504949298754,0.6212996599045638
14369,IA10799417305,IA161237584,1.481251321051833,1,14369,-94.372524,41.071098,0,-94.363882,41.071037,0,0.6230504949298754,0.6221605574794153
14370,IA10799417305,IA161202318,0.5625316580749408,0,14370,-94.372524,41.071098,0,-94.375806,41.071117,1,0.6230504949298754,0.6233855216861331
14371,IA10962820378,IA161224897,15.731398538444523,18,14371,-94.0810792,41.0276392,0,-94.068736,41.095518,0,0.5829390371948356,0.5887647770384385
14372,IA10962820378,IA161217446,0.0640750329882855,0,14372,-94.0810792,41.0276392,0,-94.0810747,41.0273563,0,0.5829390371948356,0.5829090790713328
14373,IA10962820378,IA11646732968,0.1003087925719085,0,14373,-94.0810792,41.0276392,0,-94.0815,41.0273527,0,0.5829390371948356,0.5829674391479794
14374,IA11038400794,IA161205040,19.67455010093485,23,14374,-94.0501862,41.0260601,0,-94.033471,41.099195,0,0.578448586269677,0.5838934006755435
14375,IA11038400794,IA161202232,0.0497550739828445,0,14375,-94.0501862,41.0260601,0,-94.050117,41.025847,0,0.578448586269677,0.5784174712698046
14376,IA11038400794,IA11038400796,0.0587593210020069,0,14376,-94.0501862,41.0260601,0,-94.0503781,41.0258455,0,0.578448586269677,0.5784544233441271
14377,IA11038400796,IA161202232,0.0447832954054996,0,14377,-94.0503781,41.0258455,0,-94.050117,41.025847,0,0.5784544233441271,0.5784174712698046
14378,IA11038400796,IA161217446,5.2977361864652925,6,14378,-94.0503781,41.0258455,0,-94.0810747,41.0273563,0,0.5784544233441271,0.5829090790713328
14379,IA11082074927,IA159366364,0.1122796866088039,0,14379,-93.9183584,41.1493498,0,-93.917972,41.149709,0,0.5703978249020377,0.5703679565385046
14380,IA11082074927,IA159346273,6.276015979942832,7,14380,-93.9183584,41.1493498,0,-93.951428,41.146231,0,0.5703978249020377,0.5759789509589758
14381,IA11082074927,IA159366387,0.0930744857884786,0,14381,-93.9183584,41.1493498,0,-93.9179547,41.149094,0,0.5703978249020377,0.570294588959679
14382,IA11173117960,IA11377135239,0.3955324756531356,0,14382,-94.3344157,41.0500394,0,-94.3367227,41.0500341,0,0.6164307657491065,0.6166742641319789
14383,IA11173117960,IA161217726,15.8923362840616,19,14383,-94.3344157,41.0500394,0,-94.242277,41.047913,0,0.6164307657491065,0.6058696668293967
14384,IA11173117960,IA11173117966,0.5282711995048109,0,14384,-94.3344157,41.0500394,0,-94.3372201,41.0504249,0,0.6164307657491065,0.6167753023642896
14385,IA11173117966,IA391175466,4.642667806238963,5,14385,-94.3372201,41.0504249,0,-94.337198,41.070924,0,0.6167753023642896,0.61936348585853
14386,IA11173117966,IA161201576,0.0887563462683731,0,14386,-94.3372201,41.0504249,0,-94.337222,41.050033,0,0.6167753023642896,0.6167268835296932
14387,IA11173117966,IA11377135230,0.1266745829897981,0,14387,-94.3372201,41.0504249,0,-94.3376819,41.0500332,0,0.6167753023642896,0.6167754740137946
14388,IA11377135230,IA161201576,0.078848976301994,0,14388,-94.3376819,41.0500332,0,-94.337222,41.050033,0,0.6167754740137946,0.6167268835296932
14389,IA11377135230,IA161196068,2.346602209416111,2,14389,-94.3376819,41.0500332,0,-94.351315,41.049646,0,0.6167754740137946,0.6181552781842157
14390,IA11377135235,IA11377135239,0.1205076146458125,0,14390,-94.3372217,41.0496903,0,-94.3367227,41.0500341,0,0.6166843635800223,0.6166742641319789
14391,IA11377135239,IA161201576,0.0856043787940717,0,14391,-94.3367227,41.0500341,0,-94.337222,41.050033,0,0.6166742641319789,0.6167268835296932
14392,IA11377135239,IA11173117960,0.3955324756531356,0,14392,-94.3367227,41.0500341,0,-94.3344157,41.0500394,0,0.6166742641319789,0.6164307657491065
14393,IA11646732968,IA161217446,0.0729472559717993,0,14393,-94.0815,41.0273527,0,-94.0810747,41.0273563,0,0.5829674391479794,0.5829090790713328
14394,IA11646732968,IA161217518,9.732673645865017,11,14394,-94.0815,41.0273527,0,-94.138231,41.027484,0,0.5829674391479794,0.5905978037747406
14395,IA31535474,IA159448679,1.0823261942721691,1,14395,-94.0063601,41.5410256,0,-94.012649,41.541552,0,0.6827756226926639,0.683873485912852
14396,IA31535474,IA31535480,2.07280601992462,2,14396,-94.0063601,41.5410256,0,-94.018424,41.539748,0,0.6827756226926639,0.6839259747058498
14397,IA31535480,IA551079251,10.241634150407338,12,14397,-94.018424,41.539748,0,-94.0724531,41.5207278,0,0.6839259747058498,0.683588688573454
14398,IA31535502,IA31535517,5.951785897450319,7,14398,-94.083153,41.519072,1,-94.117947,41.517759,0,0.6842798725536725,0.6877261784610791
14399,IA31535517,IA551079231,1.7386055747922242,2,14399,-94.117947,41.517759,0,-94.1281621,41.5178062,0,0.6877261784610791,0.6888103329581926
14400,IA31535517,IA159440770,0.943930736273752,1,14400,-94.117947,41.517759,0,-94.123421,41.518426,0,0.6877261784610791,0.688526975636754
14401,IA31535555,IA159440841,0.4998737589876703,0,14401,-94.1924976,41.516473,0,-94.195069,41.515517,0,0.6944173689708383,0.6943442992831408
14402,IA31535555,IA551079213,1.4166583403348556,1,14402,-94.1924976,41.516473,0,-94.1983901,41.5120627,0,0.6944173689708383,0.6935784414303028
14403,IA34987572,IA159444361,0.7227647596384792,0,14403,-94.199661,41.510691,0,-94.196235,41.512546,0,0.6932732747239128,0.6935398502269056
14404,IA34987572,IA551079227,1.478685652652356,1,14404,-94.199661,41.510691,0,-94.1936783,41.5154257,0,0.6932732747239128,0.6941976717707311
14405,IA34987630,IA551079239,1.8378691233180675,2,14405,-94.127182,41.517523,0,-94.1163845,41.5175029,0,0.6886147399589375,0.6874729693245859
14406,IA34987630,IA159439454,0.6757658557081647,0,14406,-94.127182,41.517523,0,-94.123396,41.516624,0,0.6886147399589375,0.6879197377573889
14407,IA34987704,IA551100728,7.827288204431003,9,14407,-94.005775,41.540853,1,-93.960337,41.5461761,0,0.6826207199549802,0.6779328975672482
14408,IA158870881,IA160444550,13.09344852782388,15,14408,-94.241393,41.402738,0,-94.241448,41.460543,0,0.6680294040473348,0.6827705222560043
14409,IA158870881,IA158931130,24.359311906969808,29,14409,-94.241393,41.402738,0,-94.317984,41.344946,0,0.6680294040473348,0.6627787679287791
14410,IA158870881,IA158870913,6.55127691262538,7,14410,-94.241393,41.402738,0,-94.279812,41.402714,0,0.6680294040473348,0.6718838379915145
